aruco_ids,fruit_id,height,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight
482,349.0,1280.489013671875,4107.74169921875,511.2428894042969,44.6430560198437,69.97852402335442,83.36536407470703,182.25304568915888,21.19886252047133,44.6430560198437,69.97852402335442,0.6058297520379776,0.0132458923161129,2453.6271914256336,0.6379536671128511,4217,102.34
58,330.0,1325.059814453125,3123.13232421875,554.5020751953125,53.0904648700098,64.4560134478368,143.19981384277344,185.07337877033115,25.78924752315008,53.0904648700098,64.4560134478368,0.7744278397180827,0.2478531239274373,2687.6322933600395,0.8236696939529939,4217,132.34
377,341.0,1324.7679443359375,1111.6466064453125,649.7689208984375,46.33592244131338,51.15684981757375,93.23527526855467,153.23491855489306,17.662517756351413,46.33592244131338,51.15684981757375,0.6864680861332153,0.0868738980316132,1861.7076694567036,0.9057618404289576,4217,91.23
434,352.0,1289.664794921875,1822.9521484375,858.0977783203125,44.76454220975176,48.63882672410092,30.787811279296875,146.78078303047664,8.743582264476952,44.76454220975176,48.63882672410092,0.3580428191762319,0.03280623531127,1710.043346459759,0.9203458476429608,4217,95.34
300,357.0,1299.4462890625,2200.47412109375,964.996337890625,42.686246283738114,43.39651722030761,35.02154922485352,135.2207901205247,5.005988453250148,42.686246283738114,43.39651722030761,0.181943749272285,0.1518314126068682,1454.8985927921708,0.9836329967917996,4217,89.89
85,348.0,1309.7506103515625,1364.9573974609375,872.8493041992188,38.38958310746367,43.312093929909565,40.984169006347656,128.45318745405422,4.448700406329838,38.38958310746367,43.312093929909565,0.1860318284232697,0.1034743938914437,1305.9076246539207,0.8863478909513859,4217,71.41
467,314.0,1274.424560546875,3671.89990234375,267.64111328125,47.53172384593234,71.13989756101583,64.4064712524414,188.25785808823795,26.84711352378891,47.53172384593234,71.13989756101583,0.7499732531761105,0.133657385361592,2655.7468932536653,0.6681443954170015,4217,105.19
279,321.0,1277.59326171875,3515.832275390625,381.1753234863281,45.32890493713221,66.4328486398476,80.10706329345703,177.12338153263033,24.32913305967383,45.32890493713221,66.4328486398476,0.7281115745104276,0.0781382293814483,2365.0917010474327,0.6823266782201949,4217,96.56
58,330.0,1328.0870361328125,3121.947509765625,451.7198181152344,51.652354736276216,63.46858217485096,136.02609252929688,181.3081398591196,24.61403032217069,51.652354736276216,63.46858217485096,0.7304606099627855,0.3503375139989938,2574.772150817696,0.813825564812178,4217,132.34
482,349.0,1270.7913818359375,4107.82763671875,406.31982421875,44.3226387770298,70.26255828807547,80.38861846923828,182.3034901484777,21.47992417009493,44.3226387770298,70.26255828807547,0.6112329762658694,0.0055883894238134,2445.9042317917774,0.6308144744076586,4217,102.34
25,326.0,1288.151611328125,2679.84228515625,382.7048034667969,49.03442398104949,53.76709851520553,66.79415893554688,161.56582582241234,10.963514221667117,49.03442398104949,53.76709851520553,0.3487329644594339,0.2322639585629409,2070.6541166798515,0.9119782419946352,4217,120.91
377,341.0,1326.2423095703125,1106.452880859375,544.4375610351562,45.88783547914069,51.12744491835888,93.97608947753906,152.5023928417607,17.437807918986973,45.88783547914069,51.12744491835888,0.6677836660521136,0.144823507646794,1842.6444502008303,0.8975186527004259,4217,91.23
300,357.0,1298.3084716796875,2196.394287109375,859.9185180664062,41.6764623832461,43.903083274416886,26.53185272216797,134.4507869863519,6.058971990421203,41.6764623832461,43.903083274416886,0.2594417131556981,0.10977977897689,1437.0628104983532,0.9492832683924896,4217,89.89
434,352.0,1285.6708984375,1818.890869140625,751.4220581054688,44.59571563759149,47.71504126030325,35.5361442565918,145.04279401311888,7.298429261325574,44.59571563759149,47.71504126030325,0.3043464308920282,0.0383606400658631,1671.2380796521954,0.9346259472836944,4217,95.34
85,348.0,1305.7650146484375,1359.548095703125,767.9088745117188,38.94300909167198,42.73104772075149,48.96065902709961,128.36231063832778,5.823792283725222,38.94300909167198,42.73104772075149,0.2347480120141098,0.1596466027347754,1306.9619041969254,0.911351608932352,4217,71.41
279,321.0,1267.2677001953125,3521.683837890625,273.42626953125,45.19256544858704,65.93833021389857,77.32479858398438,176.08817123971653,24.35587027947712,45.19256544858704,65.93833021389857,0.7351471582380936,0.0949333861106717,2340.4255044418896,0.6853762493224509,4217,96.56
58,330.0,1317.837158203125,3126.75146484375,346.2791748046875,50.01588920613162,63.13367459273023,129.7526397705078,178.33263305258777,24.456557317888823,50.01588920613162,63.13367459273023,0.6994391297279969,0.4480456660191679,2480.041471114353,0.792222051524479,4217,132.34
467,314.0,1263.72509765625,3678.614501953125,159.0515899658203,47.52102874290716,72.55727841263565,62.38271331787109,190.6740695413021,26.905651083716936,47.52102874290716,72.55727841263565,0.7355926759690165,0.1244628275251061,2708.050128674859,0.6549450280184641,4217,105.19
25,326.0,1278.1097412109375,2682.537353515625,275.88134765625,49.1274650731514,54.04144751980376,58.02553176879883,162.14927525021926,12.786995939621216,49.1274650731514,54.04144751980376,0.4320465432381705,0.2180194476132253,2085.168762240992,0.9090701179895004,4217,120.91
103,358.0,1275.716796875,2128.858154296875,803.077392578125,43.63110280247846,45.14671784062869,159.5583953857422,139.46203567648763,6.047671131421391,43.63110280247846,45.14671784062869,0.0987067794363283,0.2555726672209071,1547.0781562228988,0.966429120196501,4217,96.83
377,341.0,1314.359130859375,1106.1734619140625,437.879150390625,45.695461026177874,50.5270839592397,98.6201629638672,151.24130807680908,17.384078036800908,45.695461026177874,50.5270839592397,0.6755374905159452,0.1273988076218979,1813.3731436264047,0.904375583262246,4217,91.23
434,352.0,1281.8756103515625,1819.6092529296875,642.6441040039062,44.89838981846731,46.93701717530964,32.56629943847656,144.2724920777681,6.191533053981529,44.89838981846731,46.93701717530964,0.2638203553646492,0.0107844122585588,1655.1453359795637,0.9565667466846464,4217,95.34
300,357.0,1297.515869140625,2198.129638671875,753.3177490234375,41.83311694559541,44.00978735131698,37.65419769287109,134.86339370982307,7.5913227538597425,41.83311694559541,44.00978735131698,0.2921338900750053,0.1932888487953643,1445.9703114242936,0.9505412196531228,4217,89.89
85,348.0,1302.1622314453125,1359.798583984375,660.7284545898438,39.584216591606925,42.98906596336233,50.84086990356445,129.76094836252068,6.939708104039928,39.584216591606925,42.98906596336233,0.257197138087763,0.2164106400485621,1336.503021133048,0.9207973168187183,4217,71.41
103,358.0,1268.8802490234375,2136.817626953125,700.4663696289062,43.53243932324136,44.74256016878181,136.06871032714844,138.66855950477506,6.074169067919328,43.53243932324136,44.74256016878181,0.220625874644714,0.1554900568243691,1529.761460652015,0.972953696860986,4217,96.83
58,330.0,1309.1719970703125,3138.66943359375,245.955810546875,46.83934631646858,62.46706842902496,128.81385803222656,172.57665469343254,23.939956294359757,46.83934631646858,62.46706842902496,0.6795861708361968,0.4937279975239118,2298.0095643591085,0.7498246275105324,4217,132.34
25,326.0,1269.4561767578125,2692.043701171875,174.6389617919922,49.04196693850098,54.921870880354895,51.66867065429688,163.4366331264318,13.618586573645258,49.04196693850098,54.921870880354895,0.4622228403618442,0.2127493585127973,2115.451555877677,0.8929405745360888,4217,120.91
120,394.0,1246.255859375,3872.581787109375,1105.5399169921875,50.791646281727175,73.99651096121336,89.19661712646484,197.7149688768294,27.7069410080842,50.791646281727175,73.99651096121336,0.7333032135881982,0.2159856234176819,2951.84407864559,0.6864059618750208,4217,123.26
377,341.0,1312.7093505859375,1114.139892578125,338.0818176269531,45.3856011555211,50.30891802072714,106.26673889160156,150.41608482509614,17.557951284370194,45.3856011555211,50.30891802072714,0.6921206449486146,0.0867438777685687,1793.3000096454457,0.902138287625712,4217,91.23
300,357.0,1292.6658935546875,2205.96484375,652.3642578125,41.67256058112063,44.63013934359291,20.547422409057617,135.60376925366714,8.349919241407704,41.67256058112063,44.63013934359291,0.3601274473672322,0.1221682121269358,1460.7244907136346,0.9337313571955748,4217,89.89
434,352.0,1274.2447509765625,1826.7073974609373,539.9937744140625,44.04945434008516,46.30038729249751,48.66514205932617,141.94322226041626,5.50760701124505,44.04945434008516,46.30038729249751,0.2317555190779449,0.0593741623325689,1601.8248917907674,0.951384144193172,4217,95.34
85,348.0,1294.6920166015625,1367.295166015625,559.8543701171875,39.22104228791321,42.19121273195876,39.51582336425781,127.92462794268748,7.476865833541924,39.22104228791321,42.19121273195876,0.3134415686085881,0.192791215362136,1299.6637950659128,0.929602155242252,4217,71.41
372,404.0,1250.8348388671875,1363.5989990234375,1096.9993896484375,48.21964925853022,49.95013871530131,49.31225204467773,154.2167215671595,10.351286166336282,48.21964925853022,49.95013871530131,0.2140233814499622,0.3769524435749346,1891.6928705413015,0.9653556626412132,4217,117.41
103,358.0,1279.5020751953125,2142.9677734375,593.9534912109375,43.79097995851674,46.29279734910304,155.72755432128906,141.53055284880506,6.763067374819292,43.79097995851674,46.29279734910304,0.2138231493123484,0.1993953644605899,1592.164623947423,0.945956659915805,4217,96.83
120,394.0,1256.980712890625,3881.585693359375,996.552734375,51.0188127590357,75.17986957202481,86.09729766845703,200.0531135673369,27.713500264238693,51.0188127590357,75.17986957202481,0.7230183684806171,0.2160122324492401,3012.4635264463705,0.678623320969691,4217,123.26
434,352.0,1275.607421875,1832.1173095703125,434.124267578125,44.79011302890281,46.50884571672205,43.66443634033203,143.42477537438094,4.1617110536718425,44.79011302890281,46.50884571672205,0.1789450540617092,0.0017798318915949,1636.0915470380562,0.9630450366735016,4217,95.34
377,341.0,1320.940673828125,1119.4400634765625,234.91891479492188,45.48360037492532,52.25271138083336,116.90839385986328,153.70800041868003,17.73290333297039,45.48360037492532,52.25271138083336,0.6784356241717174,0.0251559423081317,1866.609824348869,0.8704543586920737,4217,91.23
300,357.0,1301.590087890625,2211.853759765625,546.8426513671875,41.7950709522277,45.06129006575612,19.57662582397461,136.48189062185645,9.760915400824464,41.7950709522277,45.06129006575612,0.4153857831037663,0.1551796118009279,1479.1716321447825,0.9275160762427762,4217,89.89
85,348.0,1305.5040283203125,1373.3096923828125,455.9809265136719,40.51973625546804,43.11071711568206,28.062225341796875,131.39793358647287,8.856324357332308,40.51973625546804,43.11071711568206,0.3907333684742961,0.1519432864056328,1371.9609122530633,0.9398993792364564,4217,71.41
120,394.0,1263.9072265625,3876.59765625,889.7389526367188,51.439880244296944,74.81744811780865,81.9281005859375,200.0280216655297,27.856213056327867,51.439880244296944,74.81744811780865,0.7285702274601608,0.221748392908322,3022.6838203996376,0.6875385560237093,4217,123.26
103,358.0,1273.7596435546875,2138.984375,488.6902770996094,43.31139719653341,46.14131636392382,153.11878967285156,140.54715329401478,7.322361171830885,43.31139719653341,46.14131636392382,0.27688741092654,0.1529747361573228,1569.5749385670342,0.9386684344878592,4217,96.83
372,404.0,1243.673583984375,1359.859375,990.7200317382812,47.76638039907862,49.78649522751291,82.49475860595703,153.25212665973757,8.631863434571413,47.76638039907862,49.78649522751291,0.025541330273545,0.3603048779080099,1867.77160637824,0.9594244419254092,4217,117.41
83,425.0,1281.858642578125,3551.8486328125,1055.3216552734375,48.396758239186816,66.66569666687386,105.82992553710938,181.880558350798,22.598744952331387,48.396758239186816,66.66569666687386,0.6708973883991213,0.1443528035404509,2534.011465301101,0.7259619363317197,4217,118.91
447,426.0,1261.1339111328125,2618.63525390625,1089.1385498046875,42.55318483259139,46.36239940224469,160.0594940185547,139.73236494481586,10.11710293803834,42.55318483259139,46.36239940224469,0.3120255045553695,0.3474504051431841,1549.4867082976948,0.9178382780277574,4217,83.66
300,357.0,1289.423095703125,2208.458740234375,442.7152099609375,41.80003603435375,45.52837998472973,23.00888442993164,137.23767032229335,10.368344167066814,41.80003603435375,45.52837998472973,0.4220877688141307,0.1980007245445221,1494.681760252192,0.918109452793478,4217,89.89
434,352.0,1277.6951904296875,1828.247314453125,329.1005249023437,45.105323143339255,46.12031566946297,38.55750274658203,143.3013331360659,3.392346279344318,45.105323143339255,46.12031566946297,0.1284411406920557,0.0701060227654609,1633.8416053333017,0.9779925069594492,4217,95.34
85,348.0,1304.0174560546875,1368.041259765625,352.6419372558594,40.56965862127021,43.54599537540276,6.0170488357543945,132.16992038606674,10.283441446478015,40.56965862127021,43.54599537540276,0.4702025458743851,0.0406187302803528,1387.520654702072,0.9316507355389616,4217,71.41
466,416.0,1209.2117919921875,3463.98583984375,1046.517333984375,47.16967610810992,62.879138143740505,95.6419448852539,173.74603507561142,21.174280625947155,47.16967610810992,62.879138143740505,0.6723075793732902,0.0743088160389294,2329.481983544796,0.7501641641506114,4217,105.94
103,358.0,1269.3541259765625,2141.826904296875,392.0974731445313,43.13789775282618,47.2779424011221,155.23312377929688,142.0993226205322,7.935718435992671,43.13789775282618,47.2779424011221,0.3071410288370043,0.1453680524970645,1601.7968132523135,0.9124317929665724,4217,96.83
83,425.0,1274.43359375,3558.81298828125,962.4968872070312,47.93384246463813,64.91783331992153,104.6161880493164,178.27218619668355,22.426507853735718,47.93384246463813,64.91783331992153,0.6887276071540663,0.0807823671661531,2443.9715278793115,0.7383771147816255,4217,118.91
120,394.0,1250.0535888671875,3885.784423828125,793.4638061523438,51.49179862209656,75.00414691950319,79.05299377441406,200.41931783057663,28.4859432422315,51.49179862209656,75.00414691950319,0.7429742186111736,0.2188095407104208,3033.285012997714,0.6865193557545449,4217,123.26
372,404.0,1248.14453125,1360.82177734375,893.0470581054688,47.225347869753705,50.14544901642655,86.6135482788086,152.98408160545642,6.433596443018699,47.225347869753705,50.14544901642655,0.0413423352631764,0.269512966421671,1859.9298801847387,0.9417673746282283,4217,117.41
447,426.0,1255.63134765625,2622.864990234375,993.2067260742188,42.17507569164956,45.72366760378503,152.466796875,138.12728748422728,8.749051183073925,42.17507569164956,45.72366760378503,0.2332427587115566,0.3339140051405305,1514.5611444942756,0.9223904796333154,4217,83.66
434,352.0,1272.9605712890625,1830.6072998046875,233.23976135253903,44.5817010094446,45.590972893743526,23.72636985778809,141.64734107872988,3.29547664839084,44.5817010094446,45.590972893743526,0.041027203459811,0.139986532445091,1596.3399273004338,0.9778624622323552,4217,95.34
85,348.0,1299.908935546875,1369.8265380859375,258.4219970703125,40.94569254621082,43.85587636729405,8.218729019165039,133.24521487244385,11.50248589857346,40.94569254621082,43.85587636729405,0.5245584763192149,0.0139836951330545,1410.3467313005642,0.933642100850742,4217,71.41
300,357.0,1287.6563720703125,2210.913330078125,347.301513671875,41.84852762010034,46.12381917495341,23.65491485595703,138.26824280228166,11.50042204384478,41.84852762010034,46.12381917495341,0.4683959249710038,0.2031689620442559,1515.986468272191,0.9073083792424832,4217,89.89
466,416.0,1209.8656005859375,3461.246826171875,944.3975830078124,47.12595933378071,63.48175536299877,91.61563873291016,174.6932621752068,20.16118720049768,47.12595933378071,63.48175536299877,0.633364624880031,0.0694921672154821,2349.627479011393,0.7423543829925147,4217,105.94
83,425.0,1272.5380859375,3556.616943359375,866.1561889648438,47.839664532734375,65.26277717432748,102.39274597167967,178.7164649298902,21.47218817056516,47.839664532734375,65.26277717432748,0.6577237986517038,0.0447562530107914,2452.130378297225,0.7330313940662816,4217,118.91
103,358.0,1269.9185791015625,2138.450927734375,292.6571044921875,43.36726362574544,48.04972339099389,164.37237548828125,143.69166772024022,9.697205734162845,43.36726362574544,48.04972339099389,0.3562406642962837,0.2008119937298235,1636.6009287551713,0.9025497040400008,4217,96.83
120,394.0,1253.699951171875,3883.78564453125,694.46533203125,51.031455219289775,76.70725809434562,75.68334197998047,202.68332638017463,28.94917234912414,51.031455219289775,76.70725809434562,0.7430601432242262,0.1856074740575313,3074.427763905436,0.6652754444243588,4217,123.26
434,352.0,1281.8756103515625,1826.142333984375,132.94114685058594,45.37668074286703,46.26088987945858,168.14109802246094,143.94730974679038,3.528624781659488,45.37668074286703,46.26088987945858,0.0878448987574879,0.1250892370710165,1648.6808312082017,0.9808864650270342,4217,95.34
372,404.0,1245.5107421875,1355.527587890625,790.9389038085938,46.95857360932289,49.54764905078032,95.77105712890624,151.6188981296193,5.0655912853569705,46.95857360932289,49.54764905078032,0.0645761540601922,0.2046613324492549,1827.375637790077,0.9477457459423768,4217,117.41
300,357.0,1286.7763671875,2207.73779296875,248.5592041015625,42.27651762670529,47.15015469808156,21.478416442871094,140.57541134745614,12.546124895356511,42.27651762670529,47.15015469808156,0.5049603666919972,0.2097522680476501,1565.5689885204963,0.8966358201243704,4217,89.89
85,348.0,1296.555419921875,1365.253173828125,160.3838653564453,40.73116860906183,44.25125890139701,176.1261749267578,133.54734940506304,13.223991980040054,40.73116860906183,44.25125890139701,0.5868750463651328,0.1310611366916398,1415.605959561172,0.92045220001133,4217,71.41
466,416.0,1214.9091796875,3462.578369140625,842.7496948242188,46.83646301686248,63.84953486872686,87.46968841552734,174.89359041397176,20.691439010681147,46.83646301686248,63.84953486872686,0.6475975532095193,0.0455607900382966,2348.722509357048,0.7335443102781742,4217,105.94
83,425.0,1271.5411376953125,3558.435546875,769.204345703125,47.47773106362673,64.11595615092655,98.78510284423828,176.2664800883147,21.43760706498324,47.47773106362673,64.11595615092655,0.6680193563976978,0.0520500501127777,2390.814937855352,0.7404979027664492,4217,118.91
120,394.0,1254.4686279296875,3886.23486328125,595.5455932617188,51.85173708518318,77.5924276262221,72.65518188476562,205.3455116765177,29.55808450340802,51.85173708518318,77.5924276262221,0.7511259185110974,0.1909291203938916,3159.894124960461,0.668257698224924,4217,123.26
372,404.0,1247.412353515625,1353.414306640625,689.8846435546875,46.87292017498692,50.354582917353866,99.052978515625,152.7735689547745,3.3641840682202337,46.87292017498692,50.354582917353866,0.0519209686562037,0.1312894549398966,1853.7488529079808,0.9308570830964614,4217,117.41
466,416.0,1209.160888671875,3469.841552734375,746.5158081054688,46.36197855202541,64.49952115660619,84.2187271118164,175.30808791012203,21.097893594828804,46.36197855202541,64.49952115660619,0.6537817960966754,0.0466616074656163,2348.596090062912,0.7187957014356363,4217,105.94
83,425.0,1267.420166015625,3565.50927734375,677.8956909179688,47.70864169295735,63.69574105629214,93.29966735839844,175.89570007310604,21.38892044116896,47.70864169295735,63.69574105629214,0.6708535187034139,0.0351264449161538,2386.69722440495,0.7490083465830795,4217,118.91
120,394.0,1251.82470703125,3895.29052734375,501.0903930664063,51.30304121440525,79.33969101365102,68.48794555664062,207.5827640644952,30.148961189724872,51.30304121440525,79.33969101365102,0.7523720870251656,0.1498104360638246,3196.8591101670213,0.6466251703145423,4217,123.26
