aruco_ids,fruit_id,height,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight
776,-357,1445.042236,1621.407593,416.768158,49.47104571,56.03838866,137.7399597,165.8943978,8.366808502,49.47104571,56.03838866,0.208050079,0.243847022,2177.341804,0.882806356,4217,98.08
776,-357,1440.014526,1615.618774,368.1376648,48.91505558,56.0976934,140.3858032,165.1466206,9.471441322,48.91505558,56.0976934,0.266563994,0.243645972,2155.149674,0.871961976,4217,98.08
776,-357,1435.709961,1612.574585,307.8403015,48.79191782,56.34766126,144.3302917,165.3661634,9.937580348,48.79191782,56.34766126,0.290387254,0.242658415,2159.303384,0.865908482,4217,98.08
776,-357,1441.333252,1612.958496,252.3197327,48.86944956,57.49559643,148.2900085,167.3526593,10.41825769,48.86944956,57.49559643,0.307147238,0.233639822,2206.794598,0.849968564,4217,98.08
776,-357,1445.35791,1616.753906,199.839386,48.93045824,57.70437881,150.5029602,167.7852272,12.38599134,48.93045824,57.70437881,0.375071397,0.267472782,2217.573047,0.847950524,4217,98.08
776,-357,1434.121948,1619.141357,141.5225983,48.87323166,57.33168886,151.9354248,167.0909478,12.70208,48.87323166,57.33168886,0.390291117,0.249650792,2200.673803,0.852464538,4217,98.08
776,-357,1436.738403,1619.674683,83.24845123,48.32008974,57.81326414,155.0180054,167.0474995,14.13626105,48.32008974,57.81326414,0.442265104,0.259529448,2194.042844,0.83579591,4217,98.08
921,-3786,1384.441406,1568.973389,1112.245117,47.40190364,61.7541958,37.62568283,172.2038643,20.1054233,47.40190364,61.7541958,0.651086615,0.021793448,2299.069685,0.767590008,4217,98.18
921,-3786,1401.013428,1567.658325,1039.998657,47.79312795,61.82982455,40.29295731,172.9018665,19.24211539,47.79312795,61.82982455,0.621706365,0.055048328,2320.883551,0.772978547,4217,98.18
921,-3786,1386.453735,1554.158813,982.8122559,48.37377384,60.42029603,42.50729752,171.4175425,18.67714537,48.37377384,60.42029603,0.618071148,0.047280083,2295.528557,0.800621265,4217,98.18
921,-3786,1386.098145,1546.228394,916.4891357,48.57257665,60.19153007,44.22822571,171.334033,17.94396899,48.57257665,60.19153007,0.596224318,0.017059014,2296.235394,0.80696697,4217,98.18
921,-3786,1387.734009,1541.968506,846.1495361,48.63815307,60.07366313,48.53749847,171.2368317,16.52166058,48.63815307,60.07366313,0.548166154,0.058482092,2294.83292,0.809641872,4217,98.18
921,-3786,1390.997314,1545.8302,770.9852295,49.32214281,59.56565716,48.67169571,171.4191897,15.48446982,49.32214281,59.56565716,0.519907629,0.006444167,2307.425858,0.828029861,4217,98.18
921,-3786,1390.047119,1545.433472,698.8218384,49.25984839,59.31217304,53.35269165,170.910218,14.68553749,49.25984839,59.31217304,0.495048903,0.033376165,2294.704609,0.830518355,4217,98.18
921,-3786,1380.106689,1546.821289,625.015564,49.65779583,57.76523014,54.21619034,168.9800667,14.5705416,49.65779583,57.76523014,0.50446684,0.005850142,2252.909923,0.859648541,4217,98.18
921,-3786,1386.256348,1548.197266,550.2405396,49.87491689,57.77233279,57.25743866,169.3195048,14.21579412,49.87491689,57.77233279,0.490736818,0.037167624,2263.038647,0.863301073,4217,98.18
921,-3786,1382.784668,1544.578857,469.8591003,49.94339303,56.9875313,58.44047928,168.1489794,13.58447221,49.94339303,56.9875313,0.474862813,0.04297855,2235.361512,0.876391588,4217,98.18
921,-3786,1371.728516,1534.795898,401.5641785,50.0918911,56.12414536,61.36190033,166.9783201,13.39546382,50.0918911,56.12414536,0.47361021,0.071722008,2208.040576,0.892519445,4217,98.18
921,-3786,1379.731812,1530.233398,320.9619446,51.10072909,56.45849443,68.33903503,169.0584539,13.1524011,51.10072909,56.45849443,0.461173885,0.065554793,2265.928859,0.905102582,4217,98.18
921,-3786,1371.21167,1521.885498,250.5054321,51.61445978,55.84223047,72.69696045,168.8579011,13.04729638,51.61445978,55.84223047,0.461530238,0.077728758,2263.726862,0.924290798,4217,98.18
921,-3786,1379.685181,1515.377075,165.3881226,52.51705656,56.23423138,81.71079254,170.8760216,12.68101352,52.51705656,56.23423138,0.447872503,0.051429858,2319.482082,0.933898362,4217,98.18
