,aruco_ids,fruit_id,height,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight,x_calyx_MA_rel,x_maMAratio,height_calyx_ma,perimeter_coff
10,778,-2034,1493.16626,3291.052002,509.9393616,40.80596363,56.29280697,82.47401428,153.4939399,20.7472659,40.80596363,56.29280697,0.736064909,0.014985864,1804.124168,0.724887705,4217,51.22,2422.427892366398,2385.6431327654354,84054.52004829684,3184.579585143919
11,778,-2101,1497.084473,3285.216309,371.2307434,41.74878682,57.74432529,78.16552734,157.2949197,21.08763325,41.74878682,57.74432529,0.730376911,0.011897037,1893.402963,0.722993759,4217,51.22,2399.4461397342416,2375.1908883720153,86448.13279552021,3316.9775787218
12,778,-2101,1500.39856,3285.337402,297.0635071,42.3067453,57.68227913,76.92671204,157.9922387,21.41958542,42.3067453,57.68227913,0.741740713,0.054912928,1916.646008,0.733444412,4217,51.22,2436.868507005048,2409.612359031498,86546.40854417006,3384.1282525316797
13,778,-2101,1496.591309,3286.976807,231.7280426,42.12219468,58.00269635,74.60577393,158.2664849,21.72596367,42.12219468,58.00269635,0.747595631,0.06701866,1918.885474,0.726210975,4217,51.22,2457.3295001115303,2387.0386318138567,86806.33125597602,3438.491901116003
14,778,-2101,1486.581299,3289.162354,157.476944,40.65900229,57.19507389,71.65940857,154.8081402,21.56977546,40.65900229,57.19507389,0.754217458,0.015722795,1826.439219,0.71088294,4217,51.22,2480.743669583176,2338.2094043488405,85025.12723979719,3339.176823494199
15,993,-2906,1533.07373,3123.817627,1075.685913,43.7873838,55.81936872,103.9147186,157.0331921,19.81032844,43.7873838,55.81936872,0.704133512,0.096683634,1919.65772,0.78444785,4217,58.11,2199.584676547016,2450.4720212922516,85575.20780981574,3110.8791114826136
16,993,-2906,1551.442261,3121.678711,1011.834534,44.25529875,55.93261531,100.8918991,157.909741,20.4597718,44.25529875,55.93261531,0.725671597,0.091963402,1944.107541,0.791225272,4217,58.11,2265.3135755322714,2469.9510872075844,86776.22316018962,3230.7972658571034
17,993,-2906,1538.681274,3128.638428,951.5369263,43.66704459,56.88388663,97.31159973,158.6279992,19.66079378,43.66704459,56.88388663,0.68854863,0.066969597,1950.890721,0.767652268,4217,58.11,2154.219703364754,2401.706385006155,87526.17114991997,3118.752380005205
18,993,-2906,1545.46228,3123.384766,896.0714111,43.25989744,56.31611353,93.28713989,157.0866201,20.08265588,43.25989744,56.31611353,0.712454051,0.047670229,1913.410014,0.768161983,4217,58.11,2225.2681293683872,2399.2654355225513,87034.42921681266,3154.7165348205913
19,993,-2906,1533.07373,3124.485107,829.7262573,42.46534451,56.88196315,92.74236298,156.8770136,19.52401932,42.46534451,56.88196315,0.68598019,0.048740692,1897.138815,0.74655202,4217,58.11,2143.3348873520304,2332.590668090766,87204.24341609304,3062.8698443903027
20,993,-2906,1545.841797,3123.413574,775.9866943,43.55252818,56.72166176,89.15566254,158.1902433,20.26384478,43.55252818,56.72166176,0.711917733,0.088777289,1940.225453,0.767828847,4217,58.11,2223.613510823508,2398.247043228569,87682.71554390459,3205.542535941635
21,993,-2906,1538.464844,3118.009033,710.9502563,43.37992273,55.98385275,89.33686829,156.7087186,20.07514301,43.37992273,55.98385275,0.712393697,0.127712325,1907.398507,0.774864905,4217,58.11,2221.249982298265,2416.035773144687,86129.18928754772,3145.9499368088473
22,993,-2906,1539.438477,3112.381836,654.4890747,42.8223753,56.48167999,87.73953247,156.7251393,20.55439556,42.8223753,56.48167999,0.723189933,0.1157143,1899.626593,0.75816398,4217,58.11,2250.843211447257,2359.6958000614673,86950.07142220698,3221.3905073683013
23,993,-2906,1537.505615,3112.762451,595.7417603,43.22267785,55.94736061,87.0559082,156.4177635,19.88398397,43.22267785,55.94736061,0.701994665,0.123959318,1899.245711,0.772559731,4217,58.11,2185.142634014324,2404.7949218114604,86019.38108230483,3110.208302057251
24,993,-2906,1533.005249,3115.936768,540.1431885,43.21720549,55.65882717,85.18202972,155.9295029,19.85940167,43.21720549,55.65882717,0.700262234,0.145584139,1889.211642,0.776466334,4217,58.11,2181.9728421624195,2419.4199992247686,85325.27420479382,3096.6666302945296
25,993,-2906,1525.61731,3116.016113,484.5244446,42.91513119,55.70012249,82.92340851,155.556067,19.60937367,42.91513119,55.70012249,0.697095359,0.118593389,1877.398541,0.770467447,4217,58.11,2172.1603709415194,2400.7889793939735,84977.0710398643,3050.357044438556
26,993,-2906,1537.875,3123.003174,415.8872681,43.52969561,55.78588353,84.93105316,156.599068,20.35859004,43.52969561,55.78588353,0.708366057,0.236879988,1907.215763,0.780299475,4217,58.11,2212.229444364865,2436.8777370955336,85791.71563369875,3188.1362260580822
27,993,-2906,1525.417725,3122.803711,362.5878906,43.73798654,55.54957101,83.34214783,156.5128192,20.1163844,43.73798654,55.54957101,0.702766553,0.212068895,1908.224104,0.787368574,4217,58.11,2194.6019996750783,2458.7975048119783,84736.30023480016,3148.4720345549003
28,993,-2906,1518.6875,3127.355469,295.4368896,44.05805623,55.04979824,81.15844727,156.157346,19.64327581,44.05805623,55.04979824,0.69737452,0.197310347,1904.894579,0.80033093,4217,58.11,2180.93801906325,2502.9193109453563,83603.44046461,3067.4418172356
29,993,-2906,1512.661743,3132.040039,240.7254486,44.49335958,54.73640101,78.10762024,156.285238,19.76260494,44.49335958,54.73640101,0.707539847,0.184967442,1912.763692,0.812866004,4217,58.11,2216.043129991934,2545.928870869934,82797.65975733356,3088.6034165478754
30,993,-2906,1518.867676,3131.80542,175.9824219,44.73478321,54.32085246,78.46901703,155.9607444,19.89189795,44.73478321,54.32085246,0.705061096,0.233305609,1908.542323,0.82352874,4217,58.11,2208.1141618839406,2579.131771457771,82506.18693425908,3102.355211810834
31,721,-1467,1352.754761,3401.854004,1090.818481,43.62908864,56.08384986,121.1638184,157.2402271,16.9384789,43.62908864,56.08384986,0.603927894,0.024715942,1921.780757,0.777926065,4217,60.93,2054.4745243311877,2646.3908990362143,75867.69491332419,2663.4102689645583
32,721,-1467,1363.498047,3409.67334,1032.698486,43.76131804,56.82984508,115.8130722,158.6756695,16.67207234,43.76131804,56.82984508,0.585193392,0.064805231,1953.245118,0.770041129,4217,60.93,1995.3183074465692,2625.5887082548006,77487.38277789256,2645.4522405019316
33,721,-1504,1354.375244,3414.354492,916.5793457,45.01902905,56.94864547,111.4439316,160.7190063,15.68625741,45.01902905,56.94864547,0.550134711,0.031468654,2013.58239,0.790519751,4217,60.93,1878.3549217079717,2699.1146628415718,77129.83560390075,2521.0797035012115
34,721,-1504,1343.145386,3415.105713,865.6804199,44.43771903,56.58509095,108.9447937,159.2603728,15.53787994,44.43771903,56.58509095,0.548716177,0.032103487,1974.8934,0.785325574,4217,60.93,1873.923750888219,2681.9698543324043,76002.00382588286,2474.5685517660418
35,721,-1504,1345.045166,3419.169434,796.7320557,44.05523469,56.45805494,104.7928467,158.4874831,15.59642289,44.05523469,56.45805494,0.550309524,0.052541654,1953.499537,0.780317968,4217,60.93,1881.6015036998892,2668.03934498659,75938.63387880941,2471.837809199328
36,721,-1504,1343.887939,3420.55835,737.0614014,43.72761014,56.62774618,100.7901611,158.2896893,15.3573957,43.72761014,56.62774618,0.539255209,0.084295409,1944.799797,0.772194076,4217,60.93,1844.5539079259452,2641.3348944823347,76101.34510405532,2430.9173938101558
37,721,-1504,1340.096436,3420.122559,676.1787109,43.86324145,56.38788364,97.1366272,158.0891705,15.18696152,43.86324145,56.38788364,0.536085226,0.071160807,1942.568753,0.777884159,4217,60.93,1833.4771749892132,2660.459160484643,75565.20189954671,2400.894149112219
38,721,-1504,1338.266968,3419.981445,613.8273315,44.43718517,56.11338033,92.3328476,158.4773575,15.12373771,44.43718517,56.11338033,0.537052912,0.069710781,1958.406556,0.791917808,4217,60.93,1836.710994023218,2708.3442093250724,75094.68335845994,2396.7699878039016
39,721,-1504,1329.770996,3418.217285,556.5336304,43.89823474,56.13820217,88.27864075,157.7255339,14.77044006,43.89823474,56.13820217,0.520600314,0.09020439,1935.510083,0.781967235,4217,60.93,1779.5249918912275,2672.933918980657,74650.95301325026,2329.675544401448
40,721,-1504,1327.504517,3420.953369,492.9671936,43.42406765,56.1317266,87.6008606,157.0195039,14.75119138,43.42406765,56.1317266,0.525001097,0.045635618,1914.382807,0.773610047,4217,60.93,1796.0042715108457,2646.483896576898,74515.12060850905,2316.2247524215563
41,721,-1504,1331.994385,3420.615723,428.1699829,43.98393651,56.02000612,84.94289398,157.6552105,14.43949081,43.98393651,56.02000612,0.514182896,0.05733696,1935.205675,0.785146942,4217,60.93,1758.8220985552737,2685.685974670569,74618.33359950563,2276.4609631633657
42,721,-1504,1323.679077,3436.691406,361.1094055,43.74674768,55.83534244,83.10482788,156.9999888,14.31345662,43.74674768,55.83534244,0.512659859,0.016764658,1918.42505,0.783495646,4217,60.93,1761.8537316264717,2692.632753246618,73908.07454495813,2247.212529029286
43,721,-1504,1326.85791,3435.770996,295.2725525,43.39512053,56.81138101,80.2122879,158.1101828,14.55979868,43.39512053,56.81138101,0.512552044,0.015092834,1936.270937,0.763845549,4217,60.93,1761.011446715716,2624.398382677897,75380.63027114229,2302.0524308259987
44,721,-1504,1317.15979,3438.828125,227.3622437,43.51505561,57.33674067,79.86973572,159.1623785,14.39712329,43.51505561,57.33674067,0.500764291,0.042627743,1959.577417,0.758938424,4217,60.93,1722.0423278864844,2609.858797594375,75521.64930018166,2291.480386394145
45,968,-902,1380.044922,2703.292725,979.7012329,42.22119522,49.76540686,129.4043121,144.7352947,11.52922395,42.22119522,49.76540686,0.462034398,0.049683476,1650.243245,0.848404502,4217,61.46,1249.0142268131544,2293.4857181138477,68678.49702840697,1668.6856260655481
46,968,-902,1383.216675,2716.143799,884.2497559,42.23545035,48.6218007,120.9356766,142.8945718,10.8203417,42.23545035,48.6218007,0.439903916,0.079137106,1612.865119,0.868652533,4217,61.46,1194.8422935992169,2359.385190993593,67254.48549676668,1546.1680939511841
47,968,-902,1379.985718,2720.791748,783.9672852,41.85405288,47.88435032,118.2229233,141.1199316,10.10756482,41.85405288,47.88435032,0.421670179,0.035562547,1574.058973,0.87406538,4217,61.46,1147.2767434008829,2378.1498731164843,66079.71955730872,1426.3788560409664
48,968,-902,1379.23938,2728.844238,695.1084595,41.99350912,47.90487773,111.9244919,141.3647426,9.449956811,41.99350912,47.90487773,0.391054086,0.067264341,1579.98071,0.876601948,4217,61.46,1067.1256893274565,2392.110174819376,66072.293859301,1335.8907121681318
49,968,-902,1372.523193,2729.509277,601.4276123,42.00821421,47.6649677,104.3837738,140.9984698,8.651035089,42.00821421,47.6649677,0.360418048,0.0552833,1572.618587,0.88132262,4217,61.46,983.7644056142314,2405.5782673199456,65421.273661845866,1219.782709735107
50,968,-902,1374.520508,2725.817627,507.7243347,41.92408888,47.49623016,99.37776184,140.5974958,8.532420161,41.92408888,47.49623016,0.35928487,0.001148478,1563.913234,0.882682452,4217,61.46,979.3450317604033,2406.0313867051814,65284.542407608125,1199.6369077500326
51,968,-902,1366.952881,2723.536133,422.9606628,42.29014427,47.7342056,95.28313446,141.539232,7.897587028,42.29014427,47.7342056,0.330288055,0.021308023,1585.472624,0.88595052,4217,61.46,899.5514520907914,2412.9182532701393,65250.40986716634,1117.8184025962826
52,968,-902,1362.69751,2722.723633,331.0278931,42.48034072,47.67387782,91.00904083,141.7314295,8.666321428,42.48034072,47.67387782,0.360790173,0.042228701,1590.590381,0.891061157,4217,61.46,982.3319305812585,2426.1132706122235,64965.07459735823,1228.2901244969212
53,968,-902,1365.755371,2725.117432,249.2122955,43.35925667,47.48499913,81.51044464,142.771414,9.528850078,43.35925667,47.48499913,0.3990415,0.054695639,1617.067482,0.913114825,4217,61.46,1087.434947741428,2488.3451270251294,64852.89260372782,1360.4473994300702
54,968,-902,1354.433716,2733.19043,167.7762451,43.1385391,47.35442394,65.16280365,142.2231543,10.0036523,43.1385391,47.35442394,0.420414421,0.025374131,1604.411893,0.910971679,4217,61.46,1149.072672111191,2489.859075043832,64138.428386093554,1422.75098462645
55,968,-902,1362.28772,2741.2854,83.41319275,44.24544222,49.15586399,60.20964432,146.8158244,11.06046619,44.24544222,49.15586399,0.449891255,0.009595264,1708.180483,0.900105066,4217,61.46,1233.280328919177,2467.4448758918365,66964.42987956721,1623.851461933177
56,902,-452,1432.568481,2041.389771,986.168396,41.99960641,45.36284882,4.453195095,137.2794738,9.531010136,41.99960641,45.36284882,0.408988176,0.109664619,1496.357699,0.925859101,4217,62.29,834.9042789463477,1890.039298168656,64985.387427900045,1308.4120562525466
57,902,-452,1442.96875,2039.253784,918.1300659,41.47740084,45.68070198,178.9476166,136.987243,7.924030248,41.47740084,45.68070198,0.337113324,0.086144671,1488.107085,0.907985189,4217,62.29,687.459621603818,1851.6122324842052,65915.82543520312,1085.4910571221264
58,902,-452,1431.873047,2033.886841,851.2802124,41.81095464,44.61005695,2.807343006,135.7854122,7.235900055,41.81095464,44.61005695,0.307732407,0.119950109,1464.916068,0.937254007,4217,62.29,625.8928931465563,1906.2685915118218,63875.93817184003,982.5296716061777
59,902,-452,1436.374756,2036.630859,783.3876343,42.72533059,44.77194564,10.89021301,137.4591999,6.826188427,42.72533059,44.77194564,0.262790994,0.168399186,1502.385146,0.954288003,4217,62.29,535.2082478476839,1943.5323952832848,64309.29249430026,938.3223995420594
60,902,-452,1431.026245,2034.630127,698.4359741,42.5752804,43.76902209,29.95970726,135.6357943,5.139650389,42.5752804,43.76902209,0.151592512,0.189887102,1463.572504,0.972726334,4217,62.29,308.434691942809,1979.1383044826644,62634.61932877475,697.1205629363188
61,902,-452,1425.858154,2036.936401,631.3276978,42.01177126,43.27241268,19.67821312,133.9714007,4.316990803,42.01177126,43.27241268,0.142647834,0.146501884,1427.815144,0.970867318,4217,62.29,290.5645655984054,1977.5949805754426,61700.322463031,578.3533046869278
62,902,-452,1431.177612,2036.632324,538.6072388,42.06570265,43.70340155,23.80653763,134.7380741,3.37634218,42.06570265,43.70340155,0.061438126,0.150261941,1443.88721,0.962526969,4217,62.29,125.12687333758483,1960.3135377871458,62547.3298666061,454.92184283579553
63,902,-452,1416.930664,2041.094116,466.3453369,41.68208868,43.8691964,28.37838554,134.4056023,2.331600257,41.68208868,43.8691964,0.021883732,0.109795842,1436.147457,0.950144796,4217,62.29,44.666756621320914,1939.3349524636203,62159.609584198406,313.3801368649198
64,902,-534,1431.782715,2046.170532,286.3761597,42.44420317,45.21082014,38.78582382,137.7224819,2.532704689,42.44420317,45.21082014,0.111073555,0.015936834,1507.129781,0.938806309,4217,62.29,227.27543512548127,1920.9578047314865,64732.07080742589,348.8103756888476
65,902,-534,1421.427246,2044.577148,201.4913635,43.21832923,44.92142813,29.62526131,138.4625305,3.120179727,43.21832923,44.92142813,0.138351578,0.014651857,1524.794826,0.96208716,4217,62.29,282.87047476853957,1967.0614217202199,63852.54187321283,432.02798061521924
66,902,-534,1425.576904,2042.331665,98.54008484,42.73461408,45.68373644,6.536301613,138.925851,4.852513376,42.73461408,45.68373644,0.210853845,0.017210633,1533.31465,0.935444809,4217,62.29,430.6334843305019,1910.488554280577,65125.67955728718,674.139550249683
67,915,-815,1375.62793,1762.172241,1114.753662,41.67007846,45.91377561,170.7982025,137.6571548,8.614513661,41.67007846,45.91377561,0.374731197,0.005803449,1502.647825,0.907572464,4217,64.07,660.3409131901025,1599.2990027567719,63160.272100868795,1185.8494405589918
68,915,-815,1383.739258,1763.782959,1026.375854,42.56786054,45.64664598,169.1731415,138.6092227,7.436284698,42.56786054,45.64664598,0.324851678,0.00930004,1526.091511,0.932551771,4217,64.07,572.9678538589551,1644.8189220750703,63163.05603855389,1030.7376417656842
69,915,-815,1380.272339,1760.139404,933.9395752,42.26949404,45.70983591,160.8769531,138.2504436,6.270206052,42.26949404,45.70983591,0.27420236,0.0030356,1517.492639,0.924735195,4217,64.07,482.6343785057934,1627.6628549851239,63092.0221268019,866.8587681524048
70,915,-815,1380.543213,1760.36145,835.8345337,42.65592263,45.25458403,153.3065186,138.1196686,5.158926099,42.65592263,45.25458403,0.227402269,0.023747241,1516.113793,0.942576836,4217,64.07,400.31018799013003,1659.2759257573723,62475.90883975468,712.5491631257709
71,915,-815,1378.73291,1771.487061,738.5567627,42.64491586,44.97001658,151.7041779,137.6494458,4.073834742,42.64491586,44.97001658,0.181059774,9.13e-05,1506.191495,0.948296645,4217,64.07,320.74504690858424,1679.8952366072103,62001.641822091646,560.7610945170859
72,915,-815,1385.083984,1774.338013,644.8654785,43.29121988,45.45431871,142.5935516,139.4218714,3.11704301,43.29121988,45.45431871,0.136092791,0.014352611,1545.485226,0.952411588,4217,64.07,241.4746123665643,1689.9000846100948,62958.04884885255,434.5839696884889
73,915,-815,1375.62793,1780.289063,557.0990601,42.82241637,44.79733517,142.6165009,137.650265,2.133813991,42.82241637,44.79733517,0.087752446,0.03719425,1506.652968,0.955914369,4217,64.07,156.22471986529808,1701.8038962952462,61624.4654494233,293.72006132185754
74,915,-815,1375.381104,1784.17981,467.3821106,43.39484823,45.09106557,143.3208008,139.0061174,1.580447141,43.39484823,45.09106557,0.026334315,0.067088295,1536.804253,0.962382407,4217,64.07,46.985153133180155,1717.0632600686029,62017.39954420299,219.69182082634035
75,915,-815,1374.4375,1782.224121,376.3948059,43.68144634,45.34163485,150.6408844,139.8492875,2.71475634,43.68144634,45.34163485,0.022238668,0.122647724,1555.550326,0.9633849,4217,64.07,39.634290528510824,1716.9678065871728,62319.24324914687,379.65673988510775
76,915,-815,1372.57373,1777.976318,284.7650757,43.55061647,45.49925978,171.302597,139.8959642,3.565756216,43.55061647,45.49925978,0.127238858,0.100833723,1556.282807,0.957171978,4217,64.07,226.22767625336485,1701.8291091372168,62451.08870847359,498.8349039394635
77,915,-815,1364.900757,1781.031494,193.8006592,43.0068724,46.01709368,170.8659973,139.8784932,5.343988747,43.0068724,46.01709368,0.205892668,0.123495696,1554.343238,0.934584715,4217,64.07,366.701326091686,1664.5248112260142,62808.76599877192,747.509093608116
78,738,-2699,1491.957336,3341.254639,1147.364014,42.83463032,55.91377759,128.7397003,155.7946654,18.50112233,42.83463032,55.91377759,0.661493288,0.00977459,1881.064724,0.766083641,4217,65.95,2210.217517197363,2559.680519353261,83420.9706588729,2882.376162926819
79,738,-2699,1491.957336,3347.48291,1085.602295,42.81738019,55.87413974,125.4278488,155.7033661,18.15442941,42.81738019,55.87413974,0.649400905,0.022953973,1878.974223,0.766318379,4217,65.95,2173.8584312260336,2565.237677321403,83361.83267778212,2826.705768761837
80,738,-2699,1529.053589,3351.307373,1034.278564,44.32636373,56.52834476,125.0087738,159.0024651,18.25816834,44.32636373,56.52834476,0.644847948,0.06129585,1967.969014,0.784144024,4217,65.95,2161.0836825963206,2627.9076491250894,86434.86843550735,2903.093774270775
81,738,-2699,1531.338745,3360.796387,968.920105,45.29109639,57.16360715,122.7517319,161.476199,17.80978094,45.29109639,57.16360715,0.618532183,0.081403055,2033.397763,0.792306481,4217,65.95,2078.760725869623,2662.780758741484,87536.84643275403,2875.8557312138473
82,738,-2699,1501.986206,3366.153076,923.7935791,43.89205355,56.32643918,118.2398834,158.0292681,17.17690542,43.89205355,56.32643918,0.609896932,0.01768145,1941.726594,0.779244245,4217,65.95,2053.0064336947626,2623.055412262048,84601.53468145795,2714.453791745523
83,738,-2699,1508.541016,3380.044434,860.671875,44.42948304,56.42551886,116.546463,158.9834852,17.72597906,44.42948304,56.42551886,0.627909007,0.030609474,1968.959135,0.787400523,4217,65.95,2122.360344168817,2661.448755094839,85120.20954939155,2818.1379295410197
84,738,-2699,1511.014893,3376.394043,807.4271851,44.6476548,55.69798293,113.4895401,158.1007941,16.98412577,44.6476548,55.69798293,0.609674508,0.003048773,1953.115834,0.801602723,4217,65.95,2058.501376980156,2706.526658789779,84160.48171728977,2685.203771331274
85,738,-2699,1504.493164,3382.918701,755.8400879,44.54657009,55.42509995,109.0394821,157.5003379,17.24369503,44.54657009,55.42509995,0.622165658,0.021497627,1939.146573,0.803725571,4217,65.95,2104.7358395681704,2718.9382646078034,83386.68398879174,2715.887793869551
86,738,-2699,1502.136597,3391.704346,698.4229126,45.03554311,55.24820988,108.0419464,157.9340365,17.16444919,45.03554311,55.24820988,0.621353357,0.020821836,1954.175197,0.815149363,4217,65.95,2107.4468813385897,2764.7456371262315,82990.35797948496,2710.850744875855
87,738,-2699,1497.04895,3388.019531,650.8658447,44.41508479,55.05262881,105.5036316,156.6905848,16.64002062,44.41508479,55.05262881,0.604491359,0.001676907,1920.429809,0.806775003,4217,65.95,2048.0285306127325,2733.3694672865836,82416.48015475026,2607.334562031859
88,738,-2699,1489.630859,3395.552979,591.8494263,45.52822435,54.19202094,102.3682251,156.9359268,16.38937091,45.52822435,54.19202094,0.604332176,0.036743306,1937.786568,0.840127819,4217,65.95,2052.0419205223525,2852.6985185462227,80726.10670379818,2572.0811134298096
89,738,-2699,1485.938843,3400.931396,545.1096191,45.13647103,54.77320546,96.05528259,157.3029815,16.10002524,45.13647103,54.77320546,0.585736986,0.073487619,1941.71569,0.824061156,4217,65.95,1992.0513054858125,2802.5754576644536,81389.63354863368,2532.581972477253
90,738,-2699,1490.545776,3402.405762,487.0915222,45.35152568,54.94503046,94.37194824,157.9060215,16.51676071,45.35152568,54.94503046,0.599687227,0.04912982,1957.087314,0.825398135,4217,65.95,2040.379276542602,2808.339370468054,81898.08306434433,2608.0959717836154
91,738,-2699,1492.062134,3407.288086,424.2731934,45.04853468,55.24407989,89.89897156,157.9465501,16.12269795,45.04853468,55.24407989,0.581397729,0.064853442,1954.592801,0.81544547,4217,65.95,1980.9895552491566,2778.4576347136704,82427.59973153989,2546.524519506842
92,738,-2699,1491.852539,3405.701416,368.9635315,45.07260008,55.35193296,84.65898895,158.1599487,15.86386455,45.07260008,55.35193296,0.569621496,0.063260125,1959.454958,0.814291348,4217,65.95,1939.9607355112382,2773.2331969201487,82576.92172493378,2509.0280034117486
93,738,-2699,1481.89856,3407.645264,308.9428406,44.76075755,56.3387281,84.07759094,159.3278141,16.41221541,44.76075755,56.3387281,0.581594542,0.042760992,1980.588931,0.794493576,4217,65.95,1981.8678866145494,2707.3522715348245,83488.28004362153,2614.9224058136356
94,738,-2699,1481.981689,3402.030029,252.7592773,44.88267774,56.16625322,77.77810669,159.2224666,16.91430416,44.88267774,56.16625322,0.597522884,0.08023708,1979.903824,0.799104002,4217,65.95,2032.7907943826835,2718.575811098076,83237.35881177729,2693.137229177841
95,738,-2699,1483.711182,3393.989014,190.2180328,44.99258366,54.98243492,74.19592285,157.4326372,16.4442685,44.99258366,54.98243492,0.593406523,0.104720774,1942.919392,0.818308315,4217,65.95,2014.0152198979383,2777.329431174852,81578.05350439128,2588.864556779888
96,738,-2699,1477.867676,3391.013184,132.3862305,44.4702294,55.74438941,74.18508148,157.9152275,16.01801482,44.4702294,55.74438941,0.572323095,0.048344305,1946.975174,0.797752561,4217,65.95,1940.7551606526845,2705.1894519207644,82382.83122739571,2529.4884543986714
97,747,-1187,1492.562256,3436.364258,1147.955078,45.27245761,57.39594231,114.8911057,161.8338197,17.67661522,45.27245761,57.39594231,0.610782012,0.098814576,2040.822072,0.788774533,4217,66.29,2098.8694754661274,2710.5166128218416,85667.01713945945,2860.6741604197555
98,747,-1187,1492.562256,3440.144775,1085.352173,44.29732931,55.38566329,120.7423782,157.0664173,16.0032223,44.29732931,55.38566329,0.577253615,0.037837753,1926.924887,0.799797758,4217,66.29,1985.836007492112,2751.4200782404146,82666.55055017877,2513.568791916466
99,747,-1187,1495.287964,3446.391602,1017.012939,44.18148019,54.87668437,117.0555115,156.0540011,16.34867931,44.18148019,54.87668437,0.594817094,0.056286172,1904.223878,0.805104767,4217,66.29,2049.972637487645,2774.706307718967,82056.44564268793,2551.2768190262873
100,747,-1187,1502.557251,3453.439697,969.9178467,44.67987117,55.77659433,114.0840988,158.2783763,15.61576761,44.67987117,55.77659433,0.558909747,0.040083067,1957.283733,0.801050543,4217,66.29,1930.1611073300264,2766.3797444996053,83807.52624662699,2471.6383419889316
101,747,-1187,1505.446533,3455.481689,908.4318848,44.66874923,55.98816068,111.0617142,158.611778,15.69583977,44.66874923,55.98816068,0.559403122,0.058032283,1964.218846,0.79782491,4217,66.29,1933.007244840433,2756.8693675330733,84287.18238475293,2489.5450531228107
102,747,-1187,1504.038086,3460.39917,856.5357666,44.22863952,56.81674028,107.1343994,159.3381442,15.55847354,44.22863952,56.81674028,0.546142087,0.049930119,1973.648348,0.778443805,4217,66.29,1889.8696245568678,2693.726296713642,85454.5413034903,2479.058300448404
103,747,-1187,1501.71228,3454.16748,789.1691895,44.90560286,55.91993488,102.8841019,158.8492415,14.93742297,44.90560286,55.91993488,0.531473622,0.064868293,1972.22777,0.803033891,4217,66.29,1835.7989015902126,2773.813551630065,83975.65290609632,2372.7983087491775
