aruco_ids,fruit_id,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight
776,-357,1612.958496,252.3197327,48.86944956,57.49559643,148.2900085,167.3526593,10.41825769,48.86944956,57.49559643,0.307147238,0.233639822,2206.794598,0.849968564,4217,98.08
700,-426,2407.496826,939.6170044,48.49078177,51.77144736,49.20981598,157.5336988,10.16249555,48.49078177,51.77144736,0.392525759,0.001271179,1971.69336,0.936631758,4217,83.58
776,-357,1616.753906,199.839386,48.93045824,57.70437881,150.5029602,167.7852272,12.38599134,48.93045824,57.70437881,0.375071397,0.267472782,2217.573047,0.847950524,4217,98.08
776,-357,1619.141357,141.5225983,48.87323166,57.33168886,151.9354248,167.0909478,12.70208,48.87323166,57.33168886,0.390291117,0.249650792,2200.673803,0.852464538,4217,98.08
700,-426,2411.078613,882.3143311,47.85365542,52.10131505,58.09544754,157.0797936,9.240141123,47.85365542,52.10131505,0.354454655,0.011543481,1958.184843,0.918473082,4217,83.58
700,-426,2410.809814,824.9136963,46.90825941,52.34630921,61.86774063,156.0257364,8.258622098,46.90825941,52.34630921,0.314696392,0.033929979,1928.524967,0.896113979,4217,83.58
776,-357,1619.674683,83.24845123,48.32008974,57.81326414,155.0180054,167.0474995,14.13626105,48.32008974,57.81326414,0.442265104,0.259529448,2194.042844,0.83579591,4217,98.08
700,-426,2411.331299,761.7797241,46.25520694,51.85601863,65.69780731,154.238336,8.542562144,46.25520694,51.85601863,0.329472316,0.014970094,1883.864574,0.891993025,4217,83.58
700,-426,2408.127686,694.7798462,45.992873,51.48891247,61.46222305,153.2457395,7.958895355,45.992873,51.48891247,0.307397177,0.030951325,1859.919465,0.893257806,4217,83.58
700,-426,2407.773193,631.305603,45.71911286,52.4918752,71.21459198,154.4529274,7.372746378,45.71911286,52.4918752,0.280445225,0.02313802,1884.862889,0.870975035,4217,83.58
902,-452,2041.389771,986.168396,41.99960641,45.36284882,4.453195095,137.2794738,9.531010136,41.99960641,45.36284882,0.408988176,0.109664619,1496.357699,0.925859101,4217,62.29
700,-426,2407.327637,562.6049805,45.46781238,52.43680448,70.92870331,153.9830777,7.779544164,45.46781238,52.43680448,0.291929284,0.059900277,1872.535924,0.867097315,4217,83.58
902,-452,2039.253784,918.1300659,41.47740084,45.68070198,178.9476166,136.987243,7.924030248,41.47740084,45.68070198,0.337113324,0.086144671,1488.107085,0.907985189,4217,62.29
979,-460,1505.47937,992.2926636,46.39066537,51.48156217,69.61925507,153.8413425,10.05894444,46.39066537,51.48156217,0.365219956,0.149028553,1875.738099,0.901112232,4217,82.72
700,-426,2402.65332,495.5949402,46.00318385,52.5969929,70.90040588,155.0540068,7.693907971,46.00318385,52.5969929,0.272003776,0.124050816,1900.372278,0.874635246,4217,83.58
902,-452,2033.886841,851.2802124,41.81095464,44.61005695,2.807343006,135.7854122,7.235900055,41.81095464,44.61005695,0.307732407,0.119950109,1464.916068,0.937254007,4217,62.29
979,-460,1498.679565,925.4962158,45.7766837,51.27743231,69.98442078,152.574704,8.73690384,45.7766837,51.27743231,0.321916677,0.129948548,1843.573591,0.89272574,4217,82.72
700,-426,2405.988037,427.9147339,45.81132098,51.94548819,70.66038513,153.7072295,7.943387402,45.81132098,51.94548819,0.255788218,0.184052296,1869.005281,0.881911453,4217,83.58
902,-452,2036.630859,783.3876343,42.72533059,44.77194564,10.89021301,137.4591999,6.826188427,42.72533059,44.77194564,0.262790994,0.168399186,1502.385146,0.954288003,4217,62.29
979,-460,1500.998291,858.9866943,45.15739662,51.93418956,78.98665619,152.6969126,8.101871599,45.15739662,51.93418956,0.284891377,0.146430452,1841.925823,0.869511915,4217,82.72
902,-452,2034.630127,698.4359741,42.5752804,43.76902209,29.95970726,135.6357943,5.139650389,42.5752804,43.76902209,0.151592512,0.189887102,1463.572504,0.972726334,4217,62.29
700,-426,2403.915039,342.6929932,46.46609201,51.52040093,71.45373535,154.0192207,7.977979074,46.46609201,51.52040093,0.246976915,0.21053747,1880.20526,0.901896941,4217,83.58
979,-460,1498.487305,773.6082764,46.10359288,50.41543268,81.73077393,151.6873839,7.405001015,46.10359288,50.41543268,0.282100183,0.094544691,1825.526542,0.914473811,4217,82.72
700,-426,2407.301514,274.4423523,47.30541922,51.63592698,68.1363678,155.4911441,8.830124323,47.30541922,51.63592698,0.227348836,0.281452703,1918.460028,0.916133824,4217,83.58
979,-460,1500.024414,706.2687988,45.3703993,49.97161227,85.97522736,149.850095,7.862654083,45.3703993,49.97161227,0.311273957,0.054627019,1780.679851,0.907923464,4217,82.72
902,-452,2036.936401,631.3276978,42.01177126,43.27241268,19.67821312,133.9714007,4.316990803,42.01177126,43.27241268,0.142647834,0.146501884,1427.815144,0.970867318,4217,62.29
902,-452,2036.632324,538.6072388,42.06570265,43.70340155,23.80653763,134.7380741,3.37634218,42.06570265,43.70340155,0.061438126,0.150261941,1443.88721,0.962526969,4217,62.29
792,-513,1748.533203,1008.208252,47.18603472,52.68033673,48.10168839,156.988456,13.0784022,47.18603472,52.68033673,0.496138254,0.022021215,1952.32406,0.895704881,4217,80.95
979,-460,1499.288452,614.0865479,46.09032697,50.83892438,95.69029236,152.3474814,7.539222944,46.09032697,50.83892438,0.296149195,0.021073247,1840.331348,0.906595242,4217,82.72
979,-460,1502.038086,542.9268188,45.89256356,51.15214398,108.0459671,152.549432,7.735280443,45.89256356,51.15214398,0.301632577,0.026486656,1843.724559,0.897177713,4217,82.72
792,-513,1751.381592,937.380188,47.03547709,51.87465498,56.08839798,155.4606602,11.6093788,47.03547709,51.87465498,0.446880741,0.033126737,1916.331578,0.906714023,4217,80.95
902,-452,2041.094116,466.3453369,41.68208868,43.8691964,28.37838554,134.4056023,2.331600257,41.68208868,43.8691964,0.021883732,0.109795842,1436.147457,0.950144796,4217,62.29
979,-460,1502.264404,448.7781372,45.15266396,50.74431209,108.1771393,150.7626817,7.466119736,45.15266396,50.74431209,0.294084974,0.013064426,1799.536373,0.889807391,4217,82.72
792,-513,1751.546753,843.2962646,46.79478677,51.55438771,57.67135239,154.5769898,10.65503771,46.79478677,51.55438771,0.41332752,0.002665813,1894.754675,0.907678063,4217,80.95
902,-534,2046.170532,286.3761597,42.44420317,45.21082014,38.78582382,137.7224819,2.532704689,42.44420317,45.21082014,0.111073555,0.015936834,1507.129781,0.938806309,4217,62.29
979,-460,1506.338501,362.6647034,45.85875068,52.19692416,116.928772,154.1864208,8.439843104,45.85875068,52.19692416,0.323362552,0.002790561,1879.996377,0.878571897,4217,82.72
792,-513,1754.96875,756.9667358,46.58528077,51.04764335,65.40322113,153.4415418,10.46539212,46.58528077,51.04764335,0.409623269,0.020817836,1867.730866,0.912584357,4217,80.95
792,-513,1752.782837,671.4709473,46.88802905,50.16818,73.63606262,152.4990733,9.575570521,46.88802905,50.16818,0.381507606,0.009613094,1847.481954,0.934616904,4217,80.95
979,-460,1504.584839,278.3751221,47.31927061,52.72643632,129.7953949,157.2662126,9.368485218,47.31927061,52.72643632,0.355358014,0.00244202,1959.549967,0.897448679,4217,82.72
902,-534,2044.577148,201.4913635,43.21832923,44.92142813,29.62526131,138.4625305,3.120179727,43.21832923,44.92142813,0.138351578,0.014651857,1524.794826,0.96208716,4217,62.29
792,-513,1749.572998,568.9992676,46.76603156,50.72304773,76.73061371,153.1985666,9.420727413,46.76603156,50.72304773,0.37016573,0.029711744,1863.055276,0.921987807,4217,80.95
902,-534,2042.331665,98.54008484,42.73461408,45.68373644,6.536301613,138.925851,4.852513376,42.73461408,45.68373644,0.210853845,0.017210633,1533.31465,0.935444809,4217,62.29
979,-460,1500.586914,175.3260193,47.07415454,53.23690416,133.8528748,157.7169602,11.03949092,47.07415454,53.23690416,0.414724854,0.011604982,1968.272399,0.884239144,4217,82.72
792,-513,1747.251465,496.8031616,45.40231375,48.89156909,89.10671234,148.1671931,8.623979927,45.40231375,48.89156909,0.352644648,0.01552413,1743.419271,0.92863278,4217,80.95
979,-460,1499.002563,103.0702362,45.39945619,53.0570374,139.4765778,154.88907,11.33000564,45.39945619,53.0570374,0.427076966,0.001291235,1891.836186,0.855672657,4217,82.72
792,-513,1739.120483,393.5857849,47.59445694,49.73074894,92.42918396,152.8964908,9.463422992,47.59445694,49.73074894,0.376217758,0.056317325,1858.965187,0.957042835,4217,80.95
792,-513,1739.175659,304.5095215,46.25017181,49.29179623,105.1802902,150.1150005,9.860245812,46.25017181,49.29179623,0.399582667,0.025375188,1790.514639,0.938293496,4217,80.95
792,-513,1737.210083,221.9565887,48.26618288,51.6343673,116.2343979,156.9680152,10.91443875,48.26618288,51.6343673,0.422727767,0.004062477,1957.364445,0.934768554,4217,80.95
792,-513,1740.185913,124.3865662,49.53570433,52.54829842,135.7973022,160.3880911,12.30224494,49.53570433,52.54829842,0.448906252,0.13713819,2044.40475,0.942669997,4217,80.95
959,-700,840.6536255,1080.251099,48.75182728,63.41296805,62.39665222,176.9414099,21.11102295,48.75182728,63.41296805,0.663368473,0.067854341,2428.056903,0.768799013,4217,95.76
910,-693,1132.234009,1089.142822,46.76508041,61.78802033,53.42745209,171.3322377,22.88845504,46.76508041,61.78802033,0.738671093,0.067077622,2269.425067,0.756863226,4217,82.5
947,-696,1412.423096,1049.072876,49.28369327,56.58583024,57.57350159,166.4973004,15.69481517,49.28369327,56.58583024,0.529544062,0.197285502,2190.285962,0.870954673,4217,95.12
959,-700,832.6956787,989.2744141,48.63669054,62.86526736,67.29455566,175.8606108,20.17055092,48.63669054,62.86526736,0.638197193,0.092847881,2401.400873,0.773665532,4217,95.76
540,-711,683.3421021,1106.00708,49.02197764,69.18333848,59.97136688,187.0293411,27.33124416,49.02197764,69.18333848,0.787662258,0.083800293,2663.681069,0.708580689,4217,97.66
947,-696,1406.123657,955.3173218,49.05048465,56.42014624,65.03730011,165.875161,14.55641479,49.05048465,56.42014624,0.489413848,0.18981137,2173.538772,0.869378899,4217,95.12
910,-693,1125.793945,1002.89209,46.81902635,61.66062029,57.28053665,171.1977591,21.5300049,46.81902635,61.66062029,0.696876628,0.064363754,2267.358266,0.759301903,4217,82.5
877,-688,2030.205078,919.1293335,46.5446563,48.4855037,173.8414154,149.2885928,7.53799706,46.5446563,48.4855037,0.172304388,0.270259534,1772.440319,0.959970563,4217,84.37
729,-705,3204.074951,992.9369507,50.32022306,65.85079577,123.0717926,183.2972592,22.94559595,50.32022306,65.85079577,0.694254859,0.077277249,2602.516349,0.764155125,4217,93.14
540,-711,686.362793,1011.092896,49.42533688,68.88153086,63.64771271,187.0946337,26.81211547,49.42533688,68.88153086,0.774133144,0.107995418,2673.882445,0.717541208,4217,97.66
959,-700,835.8519287,887.4763794,49.35645986,62.74919182,72.62548065,176.7240126,20.13315916,49.35645986,62.74919182,0.631190827,0.134225587,2432.439348,0.78656726,4217,95.76
910,-693,1128.90686,904.7036133,46.63330083,61.68980113,65.28085327,170.9763647,21.24855588,46.63330083,61.68980113,0.679859061,0.132724206,2259.432694,0.755932099,4217,82.5
947,-696,1408.771484,851.1541138,48.84733841,56.66618411,73.22168732,165.9678609,13.62384157,48.84733841,56.66618411,0.4512132,0.185532488,2173.976046,0.862019195,4217,95.12
877,-688,2032.119019,815.1081543,46.0836244,48.17983525,164.4881592,148.0870024,6.54482385,46.0836244,48.17983525,0.03461766,0.281484454,1743.820666,0.956491946,4217,84.37
729,-705,3207.667236,894.5246582,50.3075351,64.58686589,120.3995972,181.1732872,22.97893888,50.3075351,64.58686589,0.705411797,0.107357209,2551.920443,0.778912778,4217,93.14
959,-700,835.9961548,792.1846924,48.85413705,62.28465959,78.71898651,175.2143493,19.22886805,48.85413705,62.28465959,0.60832341,0.124614425,2389.859244,0.784368693,4217,95.76
540,-711,686.2329102,921.8096924,48.94968875,68.04942589,67.6516571,185.0082505,26.3142746,48.94968875,68.04942589,0.766667343,0.149940935,2616.159882,0.719325521,4217,97.66
947,-696,1410.061157,751.8031616,48.35537042,57.01394405,77.95541382,165.7932579,12.27904709,48.35537042,57.01394405,0.405817706,0.174866333,2165.28806,0.848132351,4217,95.12
910,-693,1129.619629,811.9467163,46.42617995,60.98125953,70.83229828,169.4906618,20.38991415,46.42617995,60.98125953,0.653084938,0.202871354,2223.56189,0.76131881,4217,82.5
877,-688,2034.98584,709.2584229,45.48346308,48.01837911,148.5715332,146.8993393,6.065565068,45.48346308,48.01837911,0.088613166,0.246995809,1715.342712,0.947209463,4217,84.37
729,-705,3211.134766,793.2408447,50.68436505,63.51297321,117.1166229,179.9471369,22.37846155,50.68436505,63.51297321,0.699923619,0.098525591,2528.286788,0.798015941,4217,93.14
540,-711,687.6893921,833.5876465,48.77097872,67.822916,71.93802643,184.3698466,26.07942916,48.77097872,67.822916,0.759855862,0.176862109,2597.932185,0.71909292,4217,97.66
959,-700,837.9015503,696.8300781,48.881734,62.27542288,81.66667938,175.239587,19.31137591,48.881734,62.27542288,0.610935631,0.143891047,2390.854626,0.784928175,4217,95.76
947,-696,1412.516479,651.8355103,48.22936134,56.11777489,82.96573639,164.1423668,12.31831864,48.22936134,56.11777489,0.418841253,0.155300226,2125.699327,0.859431106,4217,95.12
910,-693,1131.384399,720.196167,46.33776993,59.53886298,73.93857574,166.9576229,19.72052286,46.33776993,59.53886298,0.650736484,0.158017434,2166.833528,0.77827771,4217,82.5
877,-688,2042.036255,598.9986572,45.26766186,48.62985898,143.4315948,147.5411618,6.345321938,45.26766186,48.62985898,0.18321478,0.202584715,1728.944111,0.930861467,4217,84.37
959,-700,843.958252,598.1777344,49.07803996,62.56206328,87.77073669,176.0040044,19.00588266,49.07803996,62.56206328,0.594759343,0.133398438,2411.504932,0.784469651,4217,95.76
729,-705,3220.878418,688.2600098,51.15635886,63.39650861,112.0685196,180.4531933,22.12290863,51.15635886,63.39650861,0.694251531,0.085283361,2547.151915,0.806927069,4217,93.14
540,-711,694.0263672,741.3699951,48.99825408,67.544235,75.77129364,184.225332,25.05596312,48.99825408,67.544235,0.731554277,0.172415548,2599.314168,0.725424665,4217,97.66
947,-696,1418.786621,548.2085571,47.83857553,55.93527922,87.38064575,163.2557624,11.61376638,47.83857553,55.93527922,0.403335645,0.100900568,2101.618733,0.855248712,4217,95.12
910,-693,1137.703369,623.9291382,46.00621812,59.44133556,78.00765228,166.3095255,19.6164788,46.00621812,59.44133556,0.645144455,0.171516689,2147.80562,0.773976858,4217,82.5
877,-688,2036.298584,493.4613647,45.11691355,48.99472254,138.2049713,147.8929654,6.524081145,45.11691355,48.99472254,0.240613176,0.124059981,1736.115306,0.920852517,4217,84.37
959,-700,835.8562012,500.7201843,48.93355054,62.63524064,91.99072266,175.9132645,18.85325872,48.93355054,62.63524064,0.59456344,0.110848953,2407.217657,0.781246309,4217,95.76
729,-705,3217.054199,590.5792847,51.24643051,62.72675588,107.8958969,179.4830656,21.9081963,51.24643051,62.72675588,0.696761709,0.079021762,2524.679939,0.816978812,4217,93.14
540,-711,685.4647827,651.2076416,49.0116999,67.15279164,78.99543762,183.5849917,24.67964791,49.0116999,67.15279164,0.723896527,0.16141979,2584.959354,0.729853498,4217,97.66
910,-693,1130.242065,530.6411133,45.93304923,59.17716739,83.15489197,165.7627253,18.83479399,45.93304923,59.17716739,0.621962075,0.184907781,2134.859661,0.776195469,4217,82.5
947,-696,1411.939331,447.4237671,47.92894112,55.98255857,94.47092438,163.4690138,10.7763008,47.92894112,55.98255857,0.374147212,0.094555634,2107.368377,0.856140597,4217,95.12
877,-688,2036.954346,385.3399048,44.99619127,49.60341392,146.3999634,148.6848402,7.721207468,44.99619127,49.60341392,0.291384339,0.114405612,1752.980976,0.90711884,4217,84.37
729,-705,3219.50293,489.2391663,51.79794796,62.58862317,99.50797272,180.0779725,21.64692997,51.79794796,62.58862317,0.691658816,0.012739132,2546.231193,0.827593664,4217,93.14
959,-700,835.3577881,400.7805176,49.21593452,62.77177832,97.52735138,176.55486,18.73958257,49.21593452,62.77177832,0.590257267,0.124012027,2426.386884,0.784045567,4217,95.76
540,-711,684.211853,557.963623,48.56316861,66.46494318,82.77197266,181.7814741,23.94716207,48.56316861,66.46494318,0.710984725,0.166140738,2535.067541,0.730658394,4217,97.66
901,-736,2547.311768,943.288208,48.05826388,52.30661048,114.8551483,157.7234023,10.31472663,48.05826388,52.30661048,0.393922203,0.02264618,1974.306327,0.918779929,4217,78.85
910,-693,1129.663086,433.9802551,46.19379317,58.8371372,86.25296783,165.580419,17.92987307,46.19379317,58.8371372,0.59486504,0.1648706,2134.641952,0.785112862,4217,82.5
947,-696,1411.58667,343.5952759,47.90694824,56.2699074,101.1455002,163.9043668,10.55937042,47.90694824,56.2699074,0.369201979,0.071286003,2117.213177,0.851377769,4217,95.12
729,-705,3219.252197,388.3630981,52.6048775,62.91575993,90.05612183,181.8209763,21.83866134,52.6048775,62.91575993,0.693423306,0.038877206,2599.413329,0.836116063,4217,93.14
877,-688,2036.150513,278.3642883,44.93340055,50.47770087,152.5539703,149.997953,8.437760573,44.93340055,50.47770087,0.31220224,0.134990224,1781.388868,0.890163375,4217,84.37
959,-700,833.7711182,303.0931091,48.82688477,63.45397794,102.3498306,177.1194525,18.84290498,48.82688477,63.45397794,0.588789542,0.091230462,2433.367768,0.769485009,4217,95.76
540,-711,682.4755859,467.0066833,48.92339291,67.42629784,87.13330841,183.9190112,24.04807669,48.92339291,67.42629784,0.70004903,0.165688956,2590.811191,0.725583259,4217,97.66
910,-693,1128.178589,339.4302063,45.97981186,58.89756981,93.04341888,165.3664157,18.10186663,45.97981186,58.89756981,0.600161186,0.163171895,2126.936121,0.780674177,4217,82.5
947,-696,1410.438477,241.3639832,48.35886845,56.22339855,108.6739578,164.5097685,11.12218039,48.35886845,56.22339855,0.390204829,0.069790021,2135.419015,0.86011998,4217,95.12
901,-736,2547.431396,843.8945313,47.75519477,52.47184869,108.0403366,157.5234489,9.985175887,47.75519477,52.47184869,0.380351,0.008590611,1968.053352,0.910110773,4217,78.85
877,-688,2039.562988,168.4249268,44.92533522,51.13540766,153.7041779,151.0495581,9.703267537,44.92533522,51.13540766,0.364499109,0.110615149,1804.275826,0.878556313,4217,84.37
729,-705,3223.659424,284.0946045,51.74083019,62.09542839,85.91543579,179.1836354,21.52763877,51.74083019,62.09542839,0.692423999,0.044521094,2523.381424,0.833247012,4217,93.14
959,-700,835.5844116,203.7363892,48.88824404,63.33669161,107.3449631,177.0137627,18.97368191,48.88824404,63.33669161,0.591996705,0.12221298,2431.922295,0.771878714,4217,95.76
910,-693,1129.835083,242.9483185,46.20093423,58.15963574,96.91231537,164.4677776,17.71743225,46.20093423,58.15963574,0.595201067,0.15666073,2110.388038,0.794381423,4217,82.5
540,-711,683.8577271,374.5627441,48.51792007,67.05478774,90.55938721,182.7106231,23.5844068,48.51792007,67.05478774,0.691032587,0.169856122,2555.182052,0.723556389,4217,97.66
901,-736,2550.403564,742.0203857,47.38533461,52.48679516,102.5406113,156.9811217,9.910294577,47.38533461,52.48679516,0.377612149,0.001240239,1953.36719,0.902804876,4217,78.85
924,-752,1758.209595,1029.268799,50.47874715,54.88430701,23.14633179,165.5762456,7.852198287,50.47874715,54.88430701,0.23585134,0.174789081,2175.938587,0.919730063,4217,106.16
877,-688,2051.019775,60.85697174,45.26524793,52.51996066,158.2388916,153.8120813,11.21884463,45.26524793,52.51996066,0.417896609,0.090028005,1867.149862,0.861867514,4217,84.37
729,-705,3238.642334,179.5909729,52.22934922,63.10604432,78.65520477,181.5714383,21.61637124,52.22934922,63.10604432,0.681558049,0.085660744,2588.662629,0.827644163,4217,93.14
540,-711,694.9226685,285.9781189,48.79452123,67.88590074,93.58826447,184.5099325,23.47952232,48.79452123,67.88590074,0.68476133,0.132103674,2601.60002,0.718772539,4217,97.66
901,-736,2564.433594,641.5641479,47.36678905,52.28330418,96.68878937,156.6252719,9.566247183,47.36678905,52.28330418,0.365200073,0.030752087,1945.032457,0.905963955,4217,78.85
924,-752,1770.034302,936.633667,50.52686119,54.09664323,15.22977638,164.3900514,7.275692729,50.52686119,54.09664323,0.147238259,0.237069401,2146.755176,0.934011025,4217,106.16
999,-772,2664.88916,1113.831421,49.60680497,56.17418855,118.2695847,166.3205515,16.06899674,49.60680497,56.17418855,0.568724228,0.079787706,2188.607814,0.883088946,4217,96.59
540,-711,701.9777222,196.6382446,48.90857953,67.40487998,98.60110474,183.8616333,23.21536697,48.90857953,67.40487998,0.675947236,0.18280218,2589.204009,0.725594045,4217,97.66
729,-705,3248.094971,77.59526825,51.90000801,63.71892156,70.88710785,182.0885453,22.11369598,51.90000801,63.71892156,0.681462334,0.144076563,2597.321575,0.814514853,4217,93.14
901,-736,2573.794922,541.7268677,47.28958797,52.10194028,86.78349304,156.2153618,9.945429007,47.28958797,52.10194028,0.380019387,0.041100255,1935.126268,0.907635833,4217,78.85
924,-752,1777.669312,843.9155273,50.33127632,53.05641277,9.696412086,162.4292112,6.912146738,50.33127632,53.05641277,0.06951533,0.262350802,2097.324877,0.948637001,4217,106.16
925,-775,2205.801758,1106.848389,47.52798964,57.82625069,170.1208344,165.8855981,11.82648347,47.52798964,57.82625069,0.408241186,0.004535762,2158.561172,0.821910276,4217,99.95
999,-772,2674.461426,1010.809753,50.0286212,56.32478822,111.7150726,167.2059499,15.47436478,50.0286212,56.32478822,0.548805659,0.03369891,2213.135388,0.888216765,4217,96.59
901,-736,2583.226318,437.5767517,47.47799462,52.27951359,78.92725372,156.7894958,10.48282194,47.47799462,52.27951359,0.397592292,0.059384319,1949.457567,0.908156778,4217,78.85
924,-752,1785.327881,745.7537842,51.5207433,52.94110104,0.970890284,164.0958654,6.288163819,51.5207433,52.94110104,0.04484502,0.240824051,2142.224444,0.973170982,4217,106.16
925,-775,2213.87915,1011.041504,47.87275738,56.90892747,169.5030823,164.8968435,9.909798815,47.87275738,56.90892747,0.347583905,0.018606691,2139.728764,0.841217002,4217,99.95
999,-772,2683.770996,909.3488159,48.7618522,57.27438054,100.245903,166.8297961,14.44807694,48.7618522,57.27438054,0.49711729,0.111793639,2193.463823,0.851372843,4217,96.59
901,-736,2591.781006,335.2155457,46.9072512,52.64897872,74.07376099,156.5126272,10.38339719,46.9072512,52.64897872,0.389585792,0.069365973,1939.634125,0.890943231,4217,78.85
924,-752,1793.111572,649.3215332,51.32163195,53.53360288,166.8808746,164.7245426,6.725913221,51.32163195,53.53360288,0.138433964,0.215625427,2157.82794,0.958680701,4217,106.16
925,-775,2216.266113,909.1256714,49.03944522,56.2963014,167.0208282,165.6573896,7.834997823,49.03944522,56.2963014,0.278232492,0.008773337,2168.279645,0.871095329,4217,99.95
999,-772,2686.370361,802.5904541,48.49268591,57.3093397,98.41712189,166.4820769,14.14692054,48.49268591,57.3093397,0.491587514,0.054019005,2182.68732,0.846156772,4217,96.59
901,-736,2594.342285,227.9674835,46.84166814,52.93054824,62.87612534,156.8677885,10.97423888,46.84166814,52.93054824,0.414050916,0.032826815,1947.281001,0.884964726,4217,78.85
924,-752,1795.266235,547.6665649,51.27921923,54.20262698,164.5754547,165.7223152,7.388402848,51.27921923,54.20262698,0.200412061,0.195079948,2182.98937,0.946065202,4217,106.16
925,-775,2218.922852,812.8812866,49.33847932,55.49557978,167.5126038,164.8149926,6.477767614,49.33847932,55.49557978,0.230778172,0.02901522,2150.473197,0.889052417,4217,99.95
999,-772,2689.65332,700.6548462,48.53806698,57.1041362,98.81243896,166.21526,14.68042426,48.53806698,57.1041362,0.511868927,0.053110324,2176.907243,0.849992141,4217,96.59
901,-736,2597.263672,124.8893661,46.87397719,53.83860269,55.33440399,158.388142,11.87608844,46.87397719,53.83860269,0.440271883,0.050239872,1982.053923,0.870638814,4217,78.85
924,-752,1796.873047,451.7605286,50.92131877,54.9476167,163.1396484,166.358672,7.823488039,50.92131877,54.9476167,0.232975798,0.166843847,2197.548071,0.926724794,4217,106.16
925,-775,2221.688965,719.6790161,49.81975601,54.88976031,164.7847443,164.5737407,5.019244232,49.81975601,54.88976031,0.176909092,0.040980098,2147.745471,0.907632967,4217,99.95
999,-772,2693.38501,600.739502,47.94125188,56.506518,87.04221344,164.3421199,14.39151394,47.94125188,56.506518,0.508543673,0.026138005,2127.638294,0.848419856,4217,96.59
924,-752,1798.85791,358.7014465,50.78620139,55.73938265,157.4504089,167.4204512,9.362963966,50.78620139,55.73938265,0.317074498,0.114522557,2223.298455,0.911136776,4217,106.16
999,-772,2695.816406,501.1362,48.64062474,56.32115486,83.46585083,165.0943562,14.49720245,48.64062474,56.32115486,0.513707219,0.026152934,2151.595251,0.863629747,4217,96.59
924,-752,1800.248657,264.9642944,50.66827047,56.68486048,160.168335,168.7623475,10.91089136,50.66827047,56.68486048,0.36404938,0.137468767,2255.760791,0.893858961,4217,106.16
